frame.number$frame.time$frame.len$eth.src$eth.dst$ip.src$ip.dst$ip.proto$ip.len$tcp.len$tcp.srcport$tcp.dstport$_ws.col.Info
63$Mar  9, 2022 20:01:42.814409647 UTC$54$08:71:90:9b:cd:96$c8:50:e9:d1:53:26$192.168.1.20$142.250.76.68$6$40$0$55800$443$55800 → 443 [RST] Seq=1 Win=0 Len=0
64$Mar  9, 2022 20:01:42.833048528 UTC$66$08:71:90:9b:cd:96$c8:50:e9:d1:53:26$192.168.1.20$34.107.221.82$6$52$0$47512$80$47512 → 80 [ACK] Seq=1 Ack=1 Win=501 Len=0 TSval=1222223354 TSecr=839790823
65$Mar  9, 2022 20:01:42.843458446 UTC$94$08:71:90:9b:cd:96$c8:50:e9:d1:53:26$$$$$0$43126$443$43126 → 443 [SYN] Seq=0 Win=64440 Len=0 MSS=1432 SACK_PERM=1 TSval=2621948135 TSecr=0 WS=128
66$Mar  9, 2022 20:01:42.848505985 UTC$142$c8:50:e9:d1:53:26$08:71:90:9b:cd:96$$$$$$43126$443$Destination Unreachable (no route to destination)
67$Mar  9, 2022 20:01:42.849286642 UTC$74$08:71:90:9b:cd:96$c8:50:e9:d1:53:26$192.168.1.20$142.250.76.68$6$60$0$55802$443$55802 → 443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=2131744313 TSecr=0 WS=128
68$Mar  9, 2022 20:01:42.892127141 UTC$66$c8:50:e9:d1:53:26$08:71:90:9b:cd:96$34.107.221.82$192.168.1.20$6$52$0$80$47512$[TCP ACKed unseen segment] 80 → 47512 [ACK] Seq=1 Ack=2 Win=265 Len=0 TSval=839801154 TSecr=1222213166
69$Mar  9, 2022 20:01:42.897914928 UTC$74$c8:50:e9:d1:53:26$08:71:90:9b:cd:96$142.250.76.68$192.168.1.20$6$60$0$443$55802$443 → 55802 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1430 SACK_PERM=1 TSval=4271548115 TSecr=2131744313 WS=256
70$Mar  9, 2022 20:01:42.897982596 UTC$66$08:71:90:9b:cd:96$c8:50:e9:d1:53:26$192.168.1.20$142.250.76.68$6$52$0$55802$443$55802 → 443 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=2131744361 TSecr=4271548115
71$Mar  9, 2022 20:01:42.901805502 UTC$583$08:71:90:9b:cd:96$c8:50:e9:d1:53:26$192.168.1.20$142.250.76.68$6$569$517$55802$443$Client Hello
72$Mar  9, 2022 20:01:42.910948100 UTC$66$08:71:90:9b:cd:96$c8:50:e9:d1:53:26$192.168.1.20$142.250.76.68$6$52$0$55802$443$55802 → 443 [FIN, ACK] Seq=518 Ack=1 Win=64256 Len=0 TSval=2131744374 TSecr=4271548115
73$Mar  9, 2022 20:01:42.958255634 UTC$66$c8:50:e9:d1:53:26$08:71:90:9b:cd:96$142.250.76.68$192.168.1.20$6$52$0$443$55802$443 → 55802 [ACK] Seq=1 Ack=518 Win=66816 Len=0 TSval=4271548176 TSecr=2131744365
74$Mar  9, 2022 20:01:42.960423861 UTC$66$c8:50:e9:d1:53:26$08:71:90:9b:cd:96$142.250.76.68$192.168.1.20$6$52$0$443$55802$443 → 55802 [ACK] Seq=1 Ack=519 Win=66816 Len=0 TSval=4271548181 TSecr=2131744374
75$Mar  9, 2022 20:01:42.974049805 UTC$74$08:71:90:9b:cd:96$c8:50:e9:d1:53:26$192.168.1.20$142.250.76.68$6$60$0$55804$443$55804 → 443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=2131744437 TSecr=0 WS=128
76$Mar  9, 2022 20:01:42.988936426 UTC$99$c8:50:e9:d1:53:26$08:71:90:9b:cd:96$142.250.76.68$192.168.1.20$6$85$33$443$55802$[TCP Previous segment not captured] , Continuation Data
77$Mar  9, 2022 20:01:42.988990287 UTC$54$08:71:90:9b:cd:96$c8:50:e9:d1:53:26$192.168.1.20$142.250.76.68$6$40$0$55802$443$55802 → 443 [RST] Seq=519 Win=0 Len=0
78$Mar  9, 2022 20:01:42.988936840 UTC$66$c8:50:e9:d1:53:26$08:71:90:9b:cd:96$142.250.76.68$192.168.1.20$6$52$0$443$55802$443 → 55802 [FIN, ACK] Seq=4288 Ack=519 Win=66816 Len=0 TSval=4271548209 TSecr=2131744374
79$Mar  9, 2022 20:01:42.989030930 UTC$54$08:71:90:9b:cd:96$c8:50:e9:d1:53:26$192.168.1.20$142.250.76.68$6$40$0$55802$443$55802 → 443 [RST] Seq=519 Win=0 Len=0
80$Mar  9, 2022 20:01:42.990235429 UTC$2902$c8:50:e9:d1:53:26$08:71:90:9b:cd:96$142.250.76.68$192.168.1.20$6$2888$2836$443$55802$[TCP Out-Of-Order] 443 → 55802 [PSH, ACK] Seq=1 Ack=519 Win=66816 Len=2836 TSval=4271548209 TSecr=2131744374
81$Mar  9, 2022 20:01:42.990271528 UTC$54$08:71:90:9b:cd:96$c8:50:e9:d1:53:26$192.168.1.20$142.250.76.68$6$40$0$55802$443$55802 → 443 [RST] Seq=519 Win=0 Len=0
82$Mar  9, 2022 20:01:42.990235685 UTC$1484$c8:50:e9:d1:53:26$08:71:90:9b:cd:96$142.250.76.68$192.168.1.20$6$1470$1418$443$55802$[TCP Out-Of-Order] 443 → 55802 [ACK] Seq=2837 Ack=519 Win=66816 Len=1418 TSval=4271548209 TSecr=2131744374
83$Mar  9, 2022 20:01:42.990301244 UTC$54$08:71:90:9b:cd:96$c8:50:e9:d1:53:26$192.168.1.20$142.250.76.68$6$40$0$55802$443$55802 → 443 [RST] Seq=519 Win=0 Len=0
84$Mar  9, 2022 20:01:43.024116781 UTC$74$c8:50:e9:d1:53:26$08:71:90:9b:cd:96$142.250.76.68$192.168.1.20$6$60$0$443$55804$443 → 55804 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1430 SACK_PERM=1 TSval=3517981504 TSecr=2131744437 WS=256
85$Mar  9, 2022 20:01:43.024163625 UTC$54$08:71:90:9b:cd:96$c8:50:e9:d1:53:26$192.168.1.20$142.250.76.68$6$40$0$55804$443$55804 → 443 [RST] Seq=1 Win=0 Len=0
86$Mar  9, 2022 20:01:43.040827954 UTC$74$08:71:90:9b:cd:96$c8:50:e9:d1:53:26$192.168.1.20$142.250.76.68$6$60$0$55806$443$55806 → 443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=2131744504 TSecr=0 WS=128
87$Mar  9, 2022 20:01:43.091870878 UTC$74$c8:50:e9:d1:53:26$08:71:90:9b:cd:96$142.250.76.68$192.168.1.20$6$60$0$443$55806$443 → 55806 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1430 SACK_PERM=1 TSval=283811898 TSecr=2131744504 WS=256
88$Mar  9, 2022 20:01:43.091949419 UTC$66$08:71:90:9b:cd:96$c8:50:e9:d1:53:26$192.168.1.20$142.250.76.68$6$52$0$55806$443$55806 → 443 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=2131744555 TSecr=283811898
89$Mar  9, 2022 20:01:43.098232087 UTC$583$08:71:90:9b:cd:96$c8:50:e9:d1:53:26$192.168.1.20$142.250.76.68$6$569$517$55806$443$Client Hello
90$Mar  9, 2022 20:01:43.181881497 UTC$99$c8:50:e9:d1:53:26$08:71:90:9b:cd:96$142.250.76.68$192.168.1.20$6$85$33$443$55806$[TCP Previous segment not captured] , Continuation Data
91$Mar  9, 2022 20:01:43.181945544 UTC$78$08:71:90:9b:cd:96$c8:50:e9:d1:53:26$192.168.1.20$142.250.76.68$6$64$0$55806$443$[TCP Dup ACK 88#1] 55806 → 443 [ACK] Seq=518 Ack=1 Win=64256 Len=0 TSval=2131744645 TSecr=283811898 SLE=4255 SRE=4288
92$Mar  9, 2022 20:01:43.193985541 UTC$78$08:71:90:9b:cd:96$c8:50:e9:d1:53:26$192.168.1.20$142.250.76.68$6$64$0$55806$443$55806 → 443 [FIN, ACK] Seq=518 Ack=1 Win=64256 Len=0 TSval=2131744657 TSecr=283811898 SLE=4255 SRE=4288
93$Mar  9, 2022 20:01:43.245405472 UTC$66$c8:50:e9:d1:53:26$08:71:90:9b:cd:96$142.250.76.68$192.168.1.20$6$52$0$443$55806$443 → 55806 [FIN, ACK] Seq=4288 Ack=519 Win=66816 Len=0 TSval=283812046 TSecr=2131744657
94$Mar  9, 2022 20:01:43.245483107 UTC$54$08:71:90:9b:cd:96$c8:50:e9:d1:53:26$192.168.1.20$142.250.76.68$6$40$0$55806$443$55806 → 443 [RST] Seq=519 Win=0 Len=0
95$Mar  9, 2022 20:01:43.283533619 UTC$74$08:71:90:9b:cd:96$c8:50:e9:d1:53:26$192.168.1.20$142.250.76.68$6$60$0$55808$443$55808 → 443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=2131744747 TSecr=0 WS=128
96$Mar  9, 2022 20:01:43.337747514 UTC$74$c8:50:e9:d1:53:26$08:71:90:9b:cd:96$142.250.76.68$192.168.1.20$6$60$0$443$55808$443 → 55808 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1430 SACK_PERM=1 TSval=283812137 TSecr=2131744747 WS=256
97$Mar  9, 2022 20:01:43.337771621 UTC$54$08:71:90:9b:cd:96$c8:50:e9:d1:53:26$192.168.1.20$142.250.76.68$6$40$0$55808$443$55808 → 443 [RST] Seq=1 Win=0 Len=0
98$Mar  9, 2022 20:01:43.373921395 UTC$74$08:71:90:9b:cd:96$c8:50:e9:d1:53:26$192.168.1.20$142.250.76.68$6$60$0$55810$443$55810 → 443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=2131744837 TSecr=0 WS=128
99$Mar  9, 2022 20:01:43.420698741 UTC$74$c8:50:e9:d1:53:26$08:71:90:9b:cd:96$142.250.76.68$192.168.1.20$6$60$0$443$55810$443 → 55810 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1430 SACK_PERM=1 TSval=3913681975 TSecr=2131744837 WS=256
100$Mar  9, 2022 20:01:43.420769610 UTC$66$08:71:90:9b:cd:96$c8:50:e9:d1:53:26$192.168.1.20$142.250.76.68$6$52$0$55810$443$55810 → 443 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=2131744884 TSecr=3913681975
101$Mar  9, 2022 20:01:43.425510908 UTC$583$08:71:90:9b:cd:96$c8:50:e9:d1:53:26$192.168.1.20$142.250.76.68$6$569$517$55810$443$Client Hello
102$Mar  9, 2022 20:01:43.457359457 UTC$66$08:71:90:9b:cd:96$c8:50:e9:d1:53:26$192.168.1.20$142.250.76.68$6$52$0$55810$443$55810 → 443 [FIN, ACK] Seq=518 Ack=1 Win=64256 Len=0 TSval=2131744921 TSecr=3913681975
103$Mar  9, 2022 20:01:43.503928477 UTC$97$c8:50:e9:d1:53:26$08:71:90:9b:cd:96$142.250.76.68$192.168.1.20$6$83$31$443$55810$[TCP Previous segment not captured] , Continuation Data
104$Mar  9, 2022 20:01:43.504010807 UTC$54$08:71:90:9b:cd:96$c8:50:e9:d1:53:26$192.168.1.20$142.250.76.68$6$40$0$55810$443$55810 → 443 [RST] Seq=519 Win=0 Len=0
